"","id","created_at","updated_at","active","birth_date","city","country","draft_season","draft_round","draft_overall_pick","draft_team_name","first_name","handedness","bats","height","unit_of_height","last_name","name","position_abbreviation","position_name","salary","humanized_salary","salary_currency","school","slug","sport","state","weight","unit_of_weight","years_of_experience","league_id","playing_position_id","team_id","full_name"
"194","c6227810-d303-46a6-be6f-608cb8c665a3","2016-01-06T00:48:08-05:00","2016-05-16T02:13:58-04:00",TRUE,"1992-04-04","Los Angeles","USA","2013",2,31,"Cleveland","Allen","unknown","bats_unknown",78,"inches","Crabbe","Allen Crabbe","SG","Shooting Guard",947276,"947,276","USD",NA,"nba-allen-crabbe","basketball","California",210,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","181740b1-0645-421e-aa03-7b01268bd639","allen crabbe"
"195","c4c5fad2-8c2f-43d1-9b26-23f02ff8a5f4","2016-01-06T03:43:09-05:00","2016-04-06T11:23:27-04:00",FALSE,NA,"Findlay","USA",NA,NA,NA,NA,"Aaron","unknown","bats_unknown",74,"inches","Craft","Aaron Craft","G","Guard",0,"0","USD",NA,"nba-aaron-craft","basketball","Ohio",195,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","2a173568-fca6-4891-8c3b-3573547b0b6b","aaron craft"
"196","7fe618cf-fc58-473d-a285-430a0050c524","2016-01-06T00:48:12-05:00","2016-05-17T06:04:22-04:00",TRUE,"1980-03-20","Seattle","USA","2000",1,8,"Cleveland","Jamal","unknown","bats_unknown",77,"inches","Crawford","Jamal Crawford","SG","Shooting Guard",5675000,"5,675,000","USD",NA,"nba-jamal-crawford","basketball","Washington",195,"pounds",15,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","5bf2300f-777b-4caa-9ef3-3fda11f17ad1","jamal crawford"
"197","6199195d-eb90-4fe7-9fa3-44b0f04e69d2","2016-01-06T01:03:50-05:00","2016-04-06T11:25:54-04:00",FALSE,"1988-10-23","Detroit","USA","2010",1,27,"New Jersey","Jordan","unknown","bats_unknown",76,"inches","Crawford","Jordan Crawford","SG","Shooting Guard",2162419,"2,162,419","USD",NA,"nba-jordan-crawford","basketball","Michigan",195,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","7e670063-ef8d-4356-947b-786a802205bd","jordan crawford"
"198","68d7dfad-2621-4062-9d71-7f70c7b7c81c","2016-04-06T11:01:02-04:00","2016-04-06T11:01:02-04:00",FALSE,"1987-12-31","Atlanta","USA",NA,NA,NA,NA,"Javaris","unknown","bats_unknown",77,"inches","Crittenton","Javaris Crittenton","G","Guard",NA,"","USD",NA,"nba-javaris-crittenton","basketball","Georgia",200,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","52b6ddeb-ef1e-4146-9170-595c083c35b0","javaris crittenton"
"199","3e37fa11-8b08-4dbe-a31b-c0749b44c7d9","2016-01-06T00:48:23-05:00","2016-05-17T06:04:06-04:00",TRUE,"1990-07-06","Villa Rica","USA","2012",2,34,"Cleveland","Jae","unknown","bats_unknown",78,"inches","Crowder","Jae Crowder","SF","Small Forward",6796117,"6,796,117","USD",NA,"nba-jae-crowder","basketball","Georgia",235,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","1c65bbb6-bd10-4ef6-831a-89050d57fe16","jae crowder"
"200","344b14c2-23d0-4086-9440-f6897f33e43c","2016-01-06T01:03:53-05:00","2016-04-03T02:31:47-04:00",FALSE,NA,"Jacksonville","USA",NA,NA,NA,NA,"Will","unknown","bats_unknown",74,"inches","Cummings","Will Cummings","PG","Point Guard",0,"0","USD",NA,"nba-will-cummings","basketball","Florida",175,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","52084e2c-8311-47d7-9157-12dadbfb0f41","will cummings"
"201","31e8223b-830d-42e3-8011-0f1440383a1b","2016-01-06T00:47:58-05:00","2016-05-15T04:09:17-04:00",TRUE,"1987-04-22","Clinton","USA","2009",2,33,"Portland","Dante","unknown","bats_unknown",80,"inches","Cunningham","Dante Cunningham","PF","Power Forward",2850000,"2,850,000","USD",NA,"nba-dante-cunningham","basketball","Maryland",230,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","c29ace8e-5203-4891-b4e1-92f0a62bbced","dante cunningham"
"202","d3a48928-e44a-47e2-92c7-736bbbe606d5","2016-01-06T00:47:58-05:00","2016-05-17T06:05:25-04:00",FALSE,"1991-05-22","Oakland","USA","2012",1,24,"Cleveland","Jared","unknown","bats_unknown",76,"inches","Cunningham","Jared Cunningham","SG","Shooting Guard",947276,"947,276","USD",NA,"nba-jared-cunningham","basketball","California",195,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","c7f2a75a-d6fc-4d6d-b75f-acbfb9a4aeed","jared cunningham"
"203","e35dc23a-2ed7-4ec3-8d78-862be8db46e5","2016-04-06T11:06:24-04:00","2016-04-06T11:09:17-04:00",FALSE,"1982-12-05","Harvey","USA","2001",1,4,"Chicago","Eddy","unknown","bats_unknown",84,"inches","Curry","Eddy Curry","C","Center",NA,"","USD",NA,"nba-eddy-curry","basketball","Illinois",295,"pounds",10,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","ed803cc0-8e6e-4798-b5aa-9eecbc977801","eddy curry"
"204","063d54b7-1e17-46be-a0d4-6cee5968d047","2016-01-06T00:48:07-05:00","2016-05-16T02:13:48-04:00",TRUE,"1990-08-23","Charlotte","USA",NA,NA,NA,NA,"Seth","unknown","bats_unknown",74,"inches","Curry","Seth Curry","SG","Shooting Guard",947276,"947,276","USD",NA,"nba-seth-curry","basketball","North Carolina",185,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","1572a867-7efd-4338-9f64-b7b961676f37","seth curry"
"205","2fe53803-7533-462e-8205-ebf6d72306d6","2016-01-06T00:47:55-05:00","2016-05-17T06:04:40-04:00",TRUE,"1988-03-14","Akron","USA","2009",1,7,"Golden State","Stephen","unknown","bats_unknown",75,"inches","Curry","Stephen Curry","PG","Point Guard",11370786,"11,370,786","USD",NA,"nba-stephen-curry","basketball","Ohio",190,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","2a173568-fca6-4891-8c3b-3573547b0b6b","stephen curry"
"206","d293a2f9-e309-4437-992d-bbab507b46af","2016-04-06T11:11:34-04:00","2016-04-06T11:11:34-04:00",FALSE,NA,"Gdynia","POL",NA,NA,NA,NA,"Olek","unknown","bats_unknown",79,"inches","Czyz","Olek Czyz","F","Forward",NA,"","USD",NA,"nba-olek-czyz","basketball",NA,240,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","1bc89428-fb96-49cb-aae0-f6bf07a482a1","olek czyz"
"207","7e2d4f9a-7af4-4116-b65a-b73e6c81f7c3","2016-01-06T01:03:51-05:00","2016-04-06T11:25:35-04:00",FALSE,"1981-05-10","Port-Au-Prince","HTI","2001",1,26,"Philadelphia","Samuel","unknown","bats_unknown",83,"inches","Dalembert","Samuel Dalembert","C","Center",7000000,"7,000,000","USD",NA,"nba-samuel-dalembert","basketball",NA,255,"pounds",12,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","35ded680-b7b1-4cd9-a223-7bc4ab0b77ed","samuel dalembert"
"208","c592fd08-0cfb-4761-9afb-af7ecc9229df","2016-04-06T11:04:10-04:00","2016-04-06T11:04:10-04:00",FALSE,"1984-04-19","San Antonio","USA",NA,NA,NA,NA,"Chris","unknown","bats_unknown",84,"inches","Daniels","Chris Daniels","C","Center",NA,"","USD",NA,"chris-daniels","basketball","Texas",265,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","ed6fc9b7-bfa2-4f04-a78d-f1876b6b4823","chris daniels"
"209","eb85c443-fc95-4237-8f0e-094327972f1c","2016-01-06T01:04:08-05:00","2016-04-03T02:31:08-04:00",FALSE,NA,"Albany","USA",NA,NA,NA,NA,"Chris","unknown","bats_unknown",79,"inches","Daniels","Chris Daniels","C","Center",0,"0","USD",NA,"nba-chris-daniels","basketball","Georgia",220,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","84eb19ca-1e66-416f-9e00-90b20fe4bb5e","chris daniels"
"210","7dc1e599-745e-4da9-ac3f-8ca83354ffcd","2016-04-06T11:05:34-04:00","2016-04-06T11:05:34-04:00",TRUE,"1981-01-07","Orlando","USA",NA,NA,NA,NA,"Marquis","unknown","bats_unknown",78,"inches","Daniels","Marquis Daniels","F","Forward",NA,"","USD",NA,"nba-marquis-daniels","basketball","Florida",200,"pounds",9,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","1bc89428-fb96-49cb-aae0-f6bf07a482a1","marquis daniels"
"211","55bd50bd-1fc1-41b0-ba8c-eeeeb6970af6","2016-01-06T00:48:45-05:00","2016-05-17T06:04:28-04:00",TRUE,"1991-07-15","Roanoke","USA",NA,NA,NA,NA,"Troy","unknown","bats_unknown",76,"inches","Daniels","Troy Daniels","SG","Shooting Guard",947276,"947,276","USD",NA,"nba-troy-daniels","basketball","Virginia",205,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","68b04d26-12c3-4e06-8ae0-5bab39686213","troy daniels"
"212","73a656e6-38d3-43d3-bd92-c8284f609202","2016-04-06T11:12:35-04:00","2016-04-06T11:12:35-04:00",TRUE,"1987-11-27","Montebelluna","ITA",NA,NA,NA,NA,"Luigi","unknown","bats_unknown",80,"inches","Datome","Luigi Datome","F","Forward",1750000,"1,750,000","USD",NA,"nba-luigi-datome","basketball",NA,215,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","a93b4a16-d3ac-4dd0-9f3f-e556626eb498","luigi datome"
"213","a6dd333e-810c-466b-8dfd-b1600cd66ab7","2016-04-06T11:11:39-04:00","2016-04-06T11:11:39-04:00",TRUE,"1991-07-25","Philadelphia","USA",NA,NA,NA,NA,"Brandon","unknown","bats_unknown",81,"inches","Davies","Brandon Davies","F","Forward",490180,"490,180","USD",NA,"nba-brandon-davies","basketball","Pennsylvania",235,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","3d81c773-7502-4799-a2a4-61d0669207e4","brandon davies"
"214","8789c3c6-df4f-4360-b661-3a98c0659371","2016-01-06T00:47:58-05:00","2016-05-15T04:09:17-04:00",TRUE,"1993-03-11","Chicago","USA","2012",1,1,"New Orleans","Anthony","unknown","bats_unknown",82,"inches","Davis","Anthony Davis","PF","Power Forward",7070730,"7,070,730","USD",NA,"nba-anthony-davis","basketball","Illinois",253,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","c29ace8e-5203-4891-b4e1-92f0a62bbced","anthony davis"
"215","f5f80d1d-4638-4094-b6a3-705fcac0d86d","2016-04-06T11:02:39-04:00","2016-04-06T11:02:39-04:00",TRUE,"1979-04-13","Los Angeles","USA",NA,NA,NA,NA,"Baron","unknown","bats_unknown",75,"inches","Davis","Baron Davis","G","Guard",854389,"854,389","USD",NA,"nba-baron-davis","basketball","California",212,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","d0e50d36-35cc-454b-a2b3-d56b2cbc029d","baron davis"
"216","7b5f925b-d76d-4566-b336-fa5550a4ddca","2016-01-06T00:48:07-05:00","2016-05-16T02:13:58-04:00",TRUE,"1989-06-05","Washington","USA","2010",1,13,"Toronto","Ed","unknown","bats_unknown",82,"inches","Davis","Ed Davis","C","Center",6980802,"6,980,802","USD",NA,"nba-ed-davis","basketball","District of Columbia",240,"pounds",5,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","181740b1-0645-421e-aa03-7b01268bd639","ed davis"
"217","b171692a-f3fa-4581-a6f1-11f14d453819","2016-04-06T11:02:29-04:00","2016-04-06T11:17:10-04:00",TRUE,"1986-01-01","Baton Rouge","USA","2007",2,35,"Seattle","Glen","unknown","bats_unknown",81,"inches","Davis","Glen Davis","F","Forward",915243,"915,243","USD",NA,"nba-glen-davis","basketball","Louisiana",289,"pounds",7,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","5bf2300f-777b-4caa-9ef3-3fda11f17ad1","glen davis"
"218","97d18139-bb45-45d5-9249-e132625d2fdc","2016-04-06T11:16:25-04:00","2016-04-06T11:16:25-04:00",FALSE,"1991-09-09","Chesapeake","USA",NA,NA,NA,NA,"Andre","unknown","bats_unknown",77,"inches","Dawkins","Andre Dawkins","G","Guard",507336,"507,336","USD",NA,"nba-andre-dawkins","basketball","Virginia",219,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","437c3537-8171-40c6-91ce-f690faf149f9","andre dawkins"
"219","51a7d003-76f4-4009-94d7-ba4673d1b475","2016-01-06T01:01:44-05:00","2016-05-17T06:04:22-04:00",TRUE,"1993-02-01","Gary","USA","2015",2,56,"New Orleans","Branden","unknown","bats_unknown",78,"inches","Dawson","Branden Dawson","SF","Small Forward",525093,"525,093","USD",NA,"nba-branden-dawson","basketball","Indiana",225,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","5bf2300f-777b-4caa-9ef3-3fda11f17ad1","branden dawson"
"220","42904444-22ab-4d98-bd4f-cb1990685b77","2016-04-06T11:02:34-04:00","2016-04-06T11:09:38-04:00",FALSE,"1984-07-07","San Antonio","USA",NA,NA,NA,NA,"Eric","unknown","bats_unknown",79,"inches","Dawson","Eric Dawson","F","Forward",NA,"","USD",NA,"nba-eric-dawson","basketball","Texas",255,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","20901970-53a0-417c-b5b4-832a74148af6","eric dawson"
"221","93900ab7-217c-4da5-ac11-d1f19ca71a83","2016-01-06T01:03:54-05:00","2016-04-06T11:23:43-04:00",FALSE,"1988-06-05","Irvine","USA","2009",1,15,"Detroit","Austin","unknown","bats_unknown",83,"inches","Daye","Austin Daye","PF","Power Forward",1063384,"1,063,384","USD",NA,"nba-austin-daye","basketball","California",220,"pounds",5,"3c805f57-ef31-407d-b633-54bac8745b9e","5dbabffc-0df0-4322-8401-3d57005bb073","a9abb922-3a47-4d37-9250-2e5224a2b58a","austin daye"
"222","d539a101-7e6f-45c3-a799-b0872acb54db","2016-04-06T11:09:17-04:00","2016-04-06T11:16:26-04:00",FALSE,"1987-06-23","Saint Catherine","FRA","2009",2,53,"San Antonio","Nando","unknown","bats_unknown",77,"inches","de Colo","Nando de Colo","G","Guard",1463000,"1,463,000","USD",NA,"nba-nando-de-colo","basketball",NA,195,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","ed803cc0-8e6e-4798-b5aa-9eecbc977801","nando de colo"
"223","ba1e1f04-58fb-4642-8d0e-52ee1b5756e8","2016-01-06T00:47:54-05:00","2016-05-17T06:05:25-04:00",TRUE,"1989-08-12","Lancaster","USA",NA,NA,NA,NA,"Dewayne","unknown","bats_unknown",84,"inches","Dedmon","Dewayne Dedmon","C","Center",947276,"947,276","USD",NA,"nba-dewayne-dedmon","basketball","California",245,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","c7f2a75a-d6fc-4d6d-b75f-acbfb9a4aeed","dewayne dedmon"
"224","24b72b7b-0ce4-4970-901e-0a60af2aef49","2016-01-06T01:03:39-05:00","2016-05-15T04:09:17-04:00",TRUE,"1992-08-21","Los Angeles","USA",NA,NA,NA,NA,"Bryce","unknown","bats_unknown",77,"inches","Dejean-Jones","Bryce Dejean-Jones","SG","Shooting Guard",169883,"169,883","USD",NA,"nba-bryce-dejean-jones","basketball","California",203,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","c29ace8e-5203-4891-b4e1-92f0a62bbced","bryce dejean-jones"
"225","9a1938d2-9b92-4132-98a2-2f980a41326c","2016-01-06T00:47:59-05:00","2016-05-17T06:03:44-04:00",TRUE,"1994-05-08","Sheboygan","USA","2015",1,18,"Houston","Sam","unknown","bats_unknown",81,"inches","Dekker","Sam Dekker","SF","Small Forward",1646400,"1,646,400","USD",NA,"nba-sam-dekker","basketball","Wisconsin",230,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","52084e2c-8311-47d7-9157-12dadbfb0f41","sam dekker"
"226","9181c047-6230-4186-a5c2-14b725ee065d","2016-04-06T11:03:55-04:00","2016-04-06T11:11:34-04:00",TRUE,"1982-08-29","Santa Fe","ARG","2003",1,25,"Detroit","Carlos","unknown","bats_unknown",78,"inches","Delfino","Carlos Delfino","G","Guard",3250000,"3,250,000","USD",NA,"nba-carlos-delfino","basketball",NA,230,"pounds",8,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","1bc89428-fb96-49cb-aae0-f6bf07a482a1","carlos delfino"
"227","74796793-089d-4251-a193-b2ad97dbdafa","2016-01-06T00:47:58-05:00","2016-05-17T21:33:48-04:00",TRUE,"1990-09-08","Maryborough","AUS",NA,NA,NA,NA,"Matthew","unknown","bats_unknown",76,"inches","Dellavedova","Matthew Dellavedova","PG","Point Guard",1147276,"1,147,276","USD",NA,"nba-matthew-dellavedova","basketball",NA,198,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","a9abb922-3a47-4d37-9250-2e5224a2b58a","matthew dellavedova"
"228","e11e0af2-8363-4f68-b4ba-194253b56dcb","2016-01-06T00:47:54-05:00","2016-05-17T06:04:45-04:00",TRUE,"1985-04-16","Wau","SSD","2004",1,7,"Phoenix","Luol","unknown","bats_unknown",81,"inches","Deng","Luol Deng","SF","Small Forward",10151612,"10,151,612","USD",NA,"nba-luol-deng","basketball",NA,220,"pounds",11,"3c805f57-ef31-407d-b633-54bac8745b9e","256b32e6-b465-4e4c-938e-2230696e3c5d","437c3537-8171-40c6-91ce-f690faf149f9","luol deng"
"229","2f52122e-3f65-45d5-8bbb-e257e422f41d","2016-04-06T11:04:16-04:00","2016-04-06T11:04:16-04:00",FALSE,"1987-10-02","West Chester","USA",NA,NA,NA,NA,"Stephen","unknown","bats_unknown",78,"inches","Dennis","Stephen Dennis","G","Guard",NA,"","USD",NA,"nba-stephen-dennis","basketball","Pennsylvania",180,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","84eb19ca-1e66-416f-9e00-90b20fe4bb5e","stephen dennis"
"230","84ae644b-d4a1-4ae1-848b-e8a93b08ad8f","2016-04-06T11:02:35-04:00","2016-04-06T11:06:24-04:00",TRUE,"1985-09-05","Carbondale","USA",NA,NA,NA,NA,"Justin","unknown","bats_unknown",71,"inches","Dentmon","Justin Dentmon","G","Guard",NA,"","USD",NA,"nba-justin-dentmon","basketball","Illinois",185,"pounds",3,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","35ded680-b7b1-4cd9-a223-7bc4ab0b77ed","justin dentmon"
"231","c03e8126-cf01-4018-b9af-ae9f5cf5722f","2016-01-06T00:48:01-05:00","2016-05-17T21:33:50-04:00",TRUE,"1989-08-07","Compton","USA","2009",1,9,"Toronto","DeMar","unknown","bats_unknown",79,"inches","DeRozan","DeMar DeRozan","SG","Shooting Guard",10050000,"10,050,000","USD",NA,"nba-demar-derozan","basketball","California",220,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","4d457218-ccdf-45cf-8f07-2d7ee7b5032c","demar derozan"
"232","161aa033-dca2-4294-bd0a-47fd2dccb3cc","2016-01-06T00:48:08-05:00","2016-05-16T02:13:17-04:00",TRUE,"1982-04-16","Cormeille-en-Parisis","FRA","2003",1,21,"Atlanta","Boris","unknown","bats_unknown",80,"inches","Diaw","Boris Diaw","C","Center",7500000,"7,500,000","USD",NA,"nba-boris-diaw","basketball",NA,250,"pounds",12,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","ed803cc0-8e6e-4798-b5aa-9eecbc977801","boris diaw"
"233","63dc3fbe-7f85-4d5e-a199-fe3e031480e1","2016-01-06T01:03:51-05:00","2016-04-03T02:32:03-04:00",FALSE,"1982-08-29","Paris","FRA",NA,NA,NA,NA,"Yahkouba","unknown","bats_unknown",79,"inches","Diawara","Yahkouba Diawara","SG","Shooting Guard",0,"0","USD",NA,"nba-yahkouba-diawara","basketball",NA,225,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","52b6ddeb-ef1e-4146-9170-595c083c35b0","yahkouba diawara"
"234","0039d541-44e0-4dac-bfa1-af05c2b08b3c","2016-01-06T00:48:12-05:00","2016-05-17T06:03:10-04:00",TRUE,"1990-01-18","Kebemer","SEN","2013",1,21,"Utah","Gorgui","unknown","bats_unknown",83,"inches","Dieng","Gorgui Dieng","C","Center",1474440,"1,474,440","USD",NA,"nba-gorgui-dieng","basketball",NA,241,"pounds",2,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","2a8639cf-f27b-49c9-ae4c-16f77c1a2567","gorgui dieng"
"235","9ca157f4-6e5e-4811-b9fe-362254cf0894","2016-01-06T00:47:57-05:00","2016-05-17T06:05:01-04:00",TRUE,"1993-04-06","Woodland Hills","USA","2014",2,38,"Detroit","Spencer","unknown","bats_unknown",78,"inches","Dinwiddie","Spencer Dinwiddie","PG","Point Guard",845059,"845,059","USD",NA,"nba-spencer-dinwiddie","basketball","California",200,"pounds",1,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","a93b4a16-d3ac-4dd0-9f3f-e556626eb498","spencer dinwiddie"
"236","6e890b24-0207-4dae-8999-524079794a9f","2016-04-06T11:00:56-04:00","2016-04-06T11:12:04-04:00",FALSE,"1983-09-11","Buffalo","USA","2005",1,9,"Golden State","Ike","unknown","bats_unknown",80,"inches","Diogu","Ike Diogu","F","Forward",NA,"","USD",NA,"nba-ike-diogu","basketball","New York",255,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","d0e50d36-35cc-454b-a2b3-d56b2cbc029d","ike diogu"
"237","d2ba1476-93b3-4d48-9a09-e583918e2b69","2016-04-06T11:02:28-04:00","2016-04-06T11:04:22-04:00",TRUE,"1982-01-30","Dakar","SEN","2001",1,8,"Cleveland Cavaliers","DeSagana","unknown","bats_unknown",84,"inches","Diop","DeSagana Diop","C","Center",6925400,"6,925,400","USD",NA,"nba-desagana-diop","basketball",NA,280,"pounds",11,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","68b04d26-12c3-4e06-8ae0-5bab39686213","desagana diop"
"238","a70706ea-e8c2-46a9-a241-164bcaf84360","2016-04-06T11:01:17-04:00","2016-04-06T11:01:17-04:00",TRUE,"1977-06-15","San Antonio","USA",NA,NA,NA,NA,"Michael","unknown","bats_unknown",83,"inches","Doleac","Michael Doleac","C","Center",NA,"","USD",NA,"nba-michael-doleac","basketball","Texas",262,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","fbd1be80-ae5b-4179-a871-6e6df24f688f","437c3537-8171-40c6-91ce-f690faf149f9","michael doleac"
"239","8073e806-a060-4094-9019-ea8337cfb178","2016-04-06T11:08:44-04:00","2016-04-06T11:08:44-04:00",TRUE,"1980-05-08","Fort Lauderdale","USA",NA,NA,NA,NA,"Keyon","unknown","bats_unknown",75,"inches","Dooling","Keyon Dooling","G","Guard",NA,"","USD",NA,"nba-keyon-dooling","basketball","Florida",195,"pounds",12,"3c805f57-ef31-407d-b633-54bac8745b9e","8d6f273b-faf3-4238-9fe5-e5e7244715fb","52b6ddeb-ef1e-4146-9170-595c083c35b0","keyon dooling"
"240","a7966aaa-8fc9-40b8-a81e-b86e6bfb6f8c","2016-04-06T11:00:56-04:00","2016-04-06T11:00:56-04:00",FALSE,"1984-05-16","Brooklyn","USA",NA,NA,NA,NA,"Quincy","unknown","bats_unknown",75,"inches","Douby","Quincy Douby","F","Forward",NA,"","USD",NA,"nba-quincy-douby","basketball","New York",175,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","1572a867-7efd-4338-9f64-b7b961676f37","quincy douby"
"241","23bcc5c5-7a17-41d2-ade7-27297f0fd087","2016-01-06T00:48:36-05:00","2016-05-16T02:12:14-04:00",FALSE,"1986-03-16","Tampa","USA","2009",1,29,"Los Angeles Lakers","Toney","unknown","bats_unknown",74,"inches","Douglas","Toney Douglas","PG","Point Guard",1164858,"1,164,858","USD",NA,"nba-toney-douglas","basketball","Florida",195,"pounds",6,"3c805f57-ef31-407d-b633-54bac8745b9e","950b3ddd-28b6-4af1-a5a3-0d64b5fa9c85","88710a85-be5d-429f-b0ba-10a27f1c1d79","toney douglas"
"242","280fcb6a-7ed0-4fd4-856a-a262f6b0e0b9","2016-01-06T01:03:38-05:00","2016-04-06T11:22:33-04:00",FALSE,"1987-01-08","Detroit","USA","2008",2,40,"New Jersey","Chris","unknown","bats_unknown",79,"inches","Douglas-Roberts","Chris Douglas-Roberts","SG","Shooting Guard",915243,"915,243","USD",NA,"nba-chris-douglas-roberts","basketball","Michigan",210,"pounds",5,"3c805f57-ef31-407d-b633-54bac8745b9e","8887df44-59d1-4fea-8007-1880babff6d9","c29ace8e-5203-4891-b4e1-92f0a62bbced","chris douglas-roberts"
"243","8cf880ae-e5a9-4770-b066-8069cd972364","2016-04-06T11:08:03-04:00","2016-04-06T11:08:03-04:00",FALSE,"1986-09-08","Kirkland","USA",NA,NA,NA,NA,"Micah","unknown","bats_unknown",80,"inches","Downs","Micah Downs","F","Forward",NA,"","USD",NA,"nba-micah-downs","basketball","Washington",194,"pounds",0,"3c805f57-ef31-407d-b633-54bac8745b9e","9fcb3a3c-332b-4c40-8689-d2c7b3a4a415","1c65bbb6-bd10-4ef6-831a-89050d57fe16","micah downs"
